species,site,shrub_tree,in_out,cover,presence
Ulex borgiae,Faldas_Rubio2,shrub,inside,0,0
Ulex borgiae,Faldas_Rubio2,tree,inside,0,0
Ulex borgiae,Faldas_Rubio2,shrub,outside,0.5,1
Ulex borgiae,Faldas_Rubio2,tree,outside,0,0
Ulex borgiae,Garganta_Honda,shrub,inside,0,0
Ulex borgiae,Garganta_Honda,tree,inside,0,0
Ulex borgiae,Garganta_Honda,shrub,outside,0,0
Ulex borgiae,Garganta_Honda,tree,outside,0,0
Ulex borgiae,Gavilanes,shrub,inside,0,0
Ulex borgiae,Gavilanes,tree,inside,0,0
Ulex borgiae,Gavilanes,shrub,outside,0,0
Ulex borgiae,Gavilanes,tree,outside,0,0
Ulex borgiae,Hernan_Martin,shrub,inside,0.7499999999999982,1
Ulex borgiae,Hernan_Martin,tree,inside,0,0
Ulex borgiae,Hernan_Martin,shrub,outside,3.499999999999999,1
Ulex borgiae,Hernan_Martin,tree,outside,0,0
Ulex borgiae,Laguna_Picacho,shrub,inside,11.7,1
Ulex borgiae,Laguna_Picacho,tree,inside,0,0
Ulex borgiae,Laguna_Picacho,shrub,outside,4.3000000000000025,1
Ulex borgiae,Laguna_Picacho,tree,outside,0,0
Ulex borgiae,Las_Naranjas,shrub,inside,5.399999999999997,1
Ulex borgiae,Las_Naranjas,tree,inside,0,0
Ulex borgiae,Las_Naranjas,shrub,outside,7.5,1
Ulex borgiae,Las_Naranjas,tree,outside,0,0
Ulex borgiae,Laurel,shrub,inside,0,0
Ulex borgiae,Laurel,tree,inside,0,0
Ulex borgiae,Laurel,shrub,outside,0,0
Ulex borgiae,Laurel,tree,outside,0,0
Ulex borgiae,Mogea_Luenga2,shrub,inside,6.299999999999997,1
Ulex borgiae,Mogea_Luenga2,tree,inside,0,0
Ulex borgiae,Mogea_Luenga2,shrub,outside,0.1999999999999993,1
Ulex borgiae,Mogea_Luenga2,tree,outside,0,0
Ulex borgiae,Palancar,shrub,inside,1.3000000000000007,1
Ulex borgiae,Palancar,tree,inside,0,0
Ulex borgiae,Palancar,shrub,outside,2.1499999999999986,1
Ulex borgiae,Palancar,tree,outside,0,0
Ulex borgiae,Puertollano,shrub,inside,5.800000000000001,1
Ulex borgiae,Puertollano,tree,inside,0,0
Ulex borgiae,Puertollano,shrub,outside,5.300000000000004,1
Ulex borgiae,Puertollano,tree,outside,0,0
Ulex borgiae,Teja1,shrub,inside,8.000000000000002,1
Ulex borgiae,Teja1,tree,inside,0,0
Ulex borgiae,Teja1,shrub,outside,7.600000000000001,1
Ulex borgiae,Teja1,tree,outside,0,0
Viburnum tinus,Aljibe,shrub,inside,0,0
Viburnum tinus,Aljibe,tree,inside,0,0
Viburnum tinus,Aljibe,shrub,outside,0,0
Viburnum tinus,Aljibe,tree,outside,NA,NA
Viburnum tinus,Barrancones,shrub,inside,0,0
Viburnum tinus,Barrancones,tree,inside,0,0
Viburnum tinus,Barrancones,shrub,outside,0,0
Viburnum tinus,Barrancones,tree,outside,0,0
Viburnum tinus,Beatas1,shrub,inside,0,0
Viburnum tinus,Beatas1,tree,inside,0,0
Viburnum tinus,Beatas1,shrub,outside,0,0
Viburnum tinus,Beatas1,tree,outside,NA,NA
Viburnum tinus,Caheruelas4,shrub,inside,0,0
Viburnum tinus,Caheruelas4,tree,inside,0,0
Viburnum tinus,Caheruelas4,shrub,outside,0,0
Viburnum tinus,Caheruelas4,tree,outside,0,0
Viburnum tinus,Caheruelas5,shrub,inside,0,0
Viburnum tinus,Caheruelas5,tree,inside,NA,NA
Viburnum tinus,Caheruelas5,shrub,outside,0,0
Viburnum tinus,Caheruelas5,tree,outside,NA,NA
Viburnum tinus,Cucarretes1,shrub,inside,0,0
Viburnum tinus,Cucarretes1,tree,inside,NA,NA
Viburnum tinus,Cucarretes1,shrub,outside,0,0
Viburnum tinus,Cucarretes1,tree,outside,0,0
Viburnum tinus,Cucarretes2,shrub,inside,0,0
Viburnum tinus,Cucarretes2,tree,inside,0,0
Viburnum tinus,Cucarretes2,shrub,outside,0,0
Viburnum tinus,Cucarretes2,tree,outside,0,0
Viburnum tinus,Cuevas_Hospital2,shrub,inside,0,0
Viburnum tinus,Cuevas_Hospital2,tree,inside,0,0
Viburnum tinus,Cuevas_Hospital2,shrub,outside,0,0
Viburnum tinus,Cuevas_Hospital2,tree,outside,0,0
Viburnum tinus,Faldas_Rubio1,shrub,inside,0,0
Viburnum tinus,Faldas_Rubio1,tree,inside,0,0
Viburnum tinus,Faldas_Rubio1,shrub,outside,0,0
Viburnum tinus,Faldas_Rubio1,tree,outside,0,0
Viburnum tinus,Faldas_Rubio2,shrub,inside,0,0
Viburnum tinus,Faldas_Rubio2,tree,inside,0,0
Viburnum tinus,Faldas_Rubio2,shrub,outside,0,0
Viburnum tinus,Faldas_Rubio2,tree,outside,NA,NA
Viburnum tinus,Garganta_Honda,shrub,inside,0,0
Viburnum tinus,Garganta_Honda,tree,inside,NA,NA
Viburnum tinus,Garganta_Honda,shrub,outside,0,0
Viburnum tinus,Garganta_Honda,tree,outside,NA,NA
Viburnum tinus,Gavilanes,shrub,inside,0,0
Viburnum tinus,Gavilanes,tree,inside,0,0
Viburnum tinus,Gavilanes,shrub,outside,0,0
Viburnum tinus,Gavilanes,tree,outside,0,0
Viburnum tinus,Hernan_Martin,shrub,inside,0.8000000000000007,1
Viburnum tinus,Hernan_Martin,tree,inside,NA,NA
Viburnum tinus,Hernan_Martin,shrub,outside,0,0
Viburnum tinus,Hernan_Martin,tree,outside,0,0
Viburnum tinus,Laguna_Picacho,shrub,inside,0,0
Viburnum tinus,Laguna_Picacho,tree,inside,0,0
Viburnum tinus,Laguna_Picacho,shrub,outside,0,0
Viburnum tinus,Laguna_Picacho,tree,outside,0,0
Viburnum tinus,Las_Naranjas,shrub,inside,0,0
Viburnum tinus,Las_Naranjas,tree,inside,0,0
Viburnum tinus,Las_Naranjas,shrub,outside,0,0
Viburnum tinus,Las_Naranjas,tree,outside,NA,NA
Viburnum tinus,Laurel,shrub,inside,0,0
Viburnum tinus,Laurel,tree,inside,NA,NA
Viburnum tinus,Laurel,shrub,outside,0,0
Viburnum tinus,Laurel,tree,outside,NA,NA
Viburnum tinus,Mogea_Luenga2,shrub,inside,0,0
Viburnum tinus,Mogea_Luenga2,tree,inside,0,0
Viburnum tinus,Mogea_Luenga2,shrub,outside,0,0
Viburnum tinus,Mogea_Luenga2,tree,outside,0,0
Viburnum tinus,Palancar,shrub,inside,0,0
Viburnum tinus,Palancar,tree,inside,0,0
Viburnum tinus,Palancar,shrub,outside,0,0
Viburnum tinus,Palancar,tree,outside,0,0
Viburnum tinus,Puertollano,shrub,inside,0,0
Viburnum tinus,Puertollano,tree,inside,0,0
Viburnum tinus,Puertollano,shrub,outside,0,0
Viburnum tinus,Puertollano,tree,outside,0,0
Viburnum tinus,Teja1,shrub,inside,0,0
Viburnum tinus,Teja1,tree,inside,0,0
Viburnum tinus,Teja1,shrub,outside,0.40000000000000036,1
Viburnum tinus,Teja1,tree,outside,0,0
